<<<<<<< HEAD
question_id,agent,question,topic,answer_pred,answer_gold,hit,agee,coverage,info_rate,efficiency,usr,traj_length,n_unique,n_nodes_graph,n_edges_graph,n_communities,shrinkage_lambda,skip_reason
11,greedy,what are the genres of the films directed by [Lewis R. Foster],Lewis R. Foster,1941,Western,0,0.7574852216791271,0.9231678379533244,0.459796537945366,0.9894736842105263,1.0,10,10,8461,12051,13,1.0,
11,bfs,what are the genres of the films directed by [Lewis R. Foster],Lewis R. Foster,Drama,Western,0,0.8017365779494635,0.7337534278871485,0.8763485914166717,0.8108108108108107,1.0,10,10,8461,12051,13,0.31082981715893104,
12,llm_react,which movies share the same director of [Everything Put Together],Everything Put Together,Monster's Ball,Machine Gun Preacher|Quantum of Solace|Finding Neverland,1,0.3954620449941469,2.775488000177636e-06,0.93734335839599,1.0,1.0,2,2,16758,39850,43,0.0,
12,random_walk,which movies share the same director of [Everything Put Together],Everything Put Together,Drama,Machine Gun Preacher|Quantum of Solace|Finding Neverland,0,0.6906574697488373,0.6170242875273075,0.6949039834749694,0.8106575963718821,0.9,10,9,16758,39850,43,0.26874999999999993,
12,greedy,which movies share the same director of [Everything Put Together],Everything Put Together,Horror,Machine Gun Preacher|Quantum of Solace|Finding Neverland,0,0.8049305445256817,0.9767580634865125,0.5178033147638782,1.0,1.0,10,10,16758,39850,43,1.0,
12,bfs,which movies share the same director of [Everything Put Together],Everything Put Together,Little Nicky,Machine Gun Preacher|Quantum of Solace|Finding Neverland,0,0.7771843306622092,0.7896719669391377,0.6536826426513928,0.9459459459459459,1.0,10,10,16758,39850,43,0.44050433412135553,
13,llm_react,what genres are the movies acted by [Ryun Jang] in,Ryun Jang,Drama Crime,Drama|Crime,1,0.3811396778731278,2.842322177218787e-05,0.8748401193775315,1.0,1.0,2,2,4691,5079,15,0.0,
13,random_walk,what genres are the movies acted by [Ryun Jang] in,Ryun Jang,Poison,Drama|Crime,0,0.45659056976332535,0.4045917489953173,0.2748375159574338,0.9047619047619049,0.7,10,7,4691,5079,15,0.12953367875647667,
13,greedy,what genres are the movies acted by [Ryun Jang] in,Ryun Jang,Drama,Drama|Crime,1,0.6373274949778229,0.8626885441532597,0.2831272972685476,0.9259816207184629,0.8,10,8,4691,5079,15,0.5844155844155843,
13,bfs,what genres are the movies acted by [Ryun Jang] in,Ryun Jang,The Mission,Drama|Crime,0,0.5455448666819268,0.5087373989322765,0.3543916074897959,0.9600000000000001,1.0,10,10,4691,5079,15,0.15254237288135603,
14,llm_react,which films have the same director of [The Merchant of Four Seasons],The Merchant of Four Seasons,Why Does Herr R. Run Amok?,Beware of a Holy Whore|Veronika Voss|Lola,1,0.40397492968377685,2.871088142405971e-05,0.9749600098437308,1.0,1.0,2,2,2322,3773,30,0.0,
14,random_walk,which films have the same director of [The Merchant of Four Seasons],The Merchant of Four Seasons,Dario Argento,Beware of a Holy Whore|Veronika Voss|Lola,0,0.6681837532287822,0.6844307853342978,0.5297459346820952,0.8594104308390023,0.9,10,9,2322,3773,30,0.3139013452914797,
14,greedy,which films have the same director of [The Merchant of Four Seasons],The Merchant of Four Seasons,violence,Beware of a Holy Whore|Veronika Voss|Lola,0,0.8351569272961639,0.9622692964633391,0.6194451709181531,0.9684210526315788,1.0,10,10,2322,3773,30,0.8958333333333335,
14,bfs,which films have the same director of [The Merchant of Four Seasons],The Merchant of Four Seasons,The Bitter Tears of Petra von Kant,Beware of a Holy Whore|Veronika Voss|Lola,1,0.49572338708335356,0.28431758345361385,0.5037207977671952,0.9400000000000002,1.0,10,10,2322,3773,30,0.0602836879432624,
15,random_walk,the actor in [Clockers] also appears in which films,Clockers,1968,"Reservoir Dogs|Buffalo Bill and the Indians, or Sitting Bull's History Lesson|Men of Respect",0,0.5615193513670464,0.37318675370133875,0.6489649059744003,0.7959183673469388,0.9,10,9,18100,44608,41,0.12812499999999996,
15,greedy,the actor in [Clockers] also appears in which films,Clockers,1969,"Reservoir Dogs|Buffalo Bill and the Indians, or Sitting Bull's History Lesson|Men of Respect",0,0.8045189903779609,0.924150034608895,0.5741842811406936,0.9777777777777779,1.0,10,10,18100,44608,41,0.6882494004796165,
15,bfs,the actor in [Clockers] also appears in which films,Clockers,1995,"Reservoir Dogs|Buffalo Bill and the Indians, or Sitting Bull's History Lesson|Men of Respect",0,0.6129818638550857,0.4013395526072416,0.7796730794318428,0.7777777777777777,1.0,10,10,18100,44608,41,0.10761154855643046,
16,random_walk,what are the genres of the movies written by [Gordon Gordon],Gordon Gordon,Days of Wine and Roses,Thriller,0,0.5041948949953086,0.5155873692818572,0.27954405422057915,0.9047619047619049,0.7,10,7,1082,1100,4,0.19900497512437812,
16,greedy,what are the genres of the movies written by [Gordon Gordon],Gordon Gordon,The Innocent Sleep,Thriller,0,0.5080037966234143,0.5155873692818572,0.2876905295687136,0.9047619047619049,0.7,10,7,1082,1100,4,0.19900497512437812,
16,bfs,what are the genres of the movies written by [Gordon Gordon],Gordon Gordon,1962,Thriller,0,0.6922893368019765,0.737809547127671,0.5574863051995934,0.8253968253968255,1.0,10,10,1082,1100,4,0.6464646464646465,
17,random_walk,when did the movies directed by [Atsuya Uki] release,Atsuya Uki,Branded to Kill,2009,0,0.4943593847645096,0.497340490579736,0.27403738782191817,0.9047619047619048,0.7,10,7,945,996,5,0.17361111111111113,
17,greedy,when did the movies directed by [Atsuya Uki] release,Atsuya Uki,Moonlight Whispers,2009,0,0.6416402006264111,0.7963159329722308,0.33794830431678446,0.9263038548752833,0.9,10,9,945,996,5,0.7954545454545454,
17,bfs,when did the movies directed by [Atsuya Uki] release,Atsuya Uki,Barefoot Gen,2009,0,0.5246089485812522,0.4154185731896681,0.4195170208582272,0.9199999999999999,1.0,10,10,945,996,5,0.08212560386473423,
18,random_walk,which person directed the films acted by [Luana Anders],Luana Anders,Supernova,Francis Ford Coppola,0,0.23089427609797752,0.0004490849893342314,0.30879813629729425,0.968421052631579,0.8,10,8,2969,3329,6,0.0,
18,greedy,which person directed the films acted by [Luana Anders],Luana Anders,bd-r,Francis Ford Coppola,0,0.6854240899635111,0.8320559693064852,0.4040061573074,0.9259816207184628,0.8,10,8,2969,3329,6,0.8961038961038961,
18,bfs,which person directed the films acted by [Luana Anders],Luana Anders,bd-r,Francis Ford Coppola,0,0.660136387335049,0.7036525783212556,0.525513169184142,0.7972972972972973,1.0,10,10,2969,3329,6,0.2857142857142857,
19,random_walk,the films acted by [Lea Padovani] were directed by who,Lea Padovani,Ra.One,Edward Dmytryk,0,0.21050760340101146,0.0018315018315018313,0.25691784406070123,0.9324324324324323,0.5,10,5,455,472,6,0.0,
19,greedy,the films acted by [Lea Padovani] were directed by who,Lea Padovani,Cold Prey 2,Edward Dmytryk,0,0.49525953667699685,0.4825072946454173,0.28882446850969856,0.9047619047619049,0.7,10,7,455,472,6,0.15999999999999998,
19,bfs,the films acted by [Lea Padovani] were directed by who,Lea Padovani,seen,Edward Dmytryk,0,0.6005669843808837,0.6715946917799636,0.35075072003595004,0.9206349206349206,1.0,10,10,455,472,6,0.2543859649122807,
20,llm_react,what genres do the films directed by [Shaad Ali] fall under,Shaad Ali,Comedy,Comedy|Adventure|Crime,1,0.39703659517148143,4.228776826302994e-05,0.9442752933713923,1.0,1.0,2,2,5255,5710,9,0.0,
20,random_walk,what genres do the films directed by [Shaad Ali] fall under,Shaad Ali,The Opportunists,Comedy|Adventure|Crime,0,0.4796852238343993,0.4448673187362367,0.2885291527048084,0.9047619047619047,0.7,10,7,5255,5710,9,0.14150943396226412,
20,greedy,what genres do the films directed by [Shaad Ali] fall under,Shaad Ali,Dirty,Comedy|Adventure|Crime,0,0.6589688292463284,0.889100327730204,0.3376538340236863,0.855421686746988,1.0,10,10,5255,5710,9,1.0,
20,bfs,what genres do the films directed by [Shaad Ali] fall under,Shaad Ali,Adventure,Comedy|Adventure|Crime,1,0.6880123819469458,0.6719094196899891,0.6072910687471098,0.8378378378378378,1.0,10,10,5255,5710,9,0.23076923076923078,
21,random_walk,what genres do the movies directed by [Wayne Kramer] fall under,Wayne Kramer,Metalhead,Action|Drama|Comedy,0,0.6370637383824439,0.6809717291154974,0.4624213342413504,0.8469387755102041,0.9,10,9,10268,15302,20,0.2941176470588236,
21,greedy,what genres do the movies directed by [Wayne Kramer] fall under,Wayne Kramer,2004,Action|Drama|Comedy,0,0.7556501534796056,0.9500486949746786,0.44461716779426597,0.9684210526315788,1.0,10,10,10268,15302,20,1.0,
21,bfs,what genres do the movies directed by [Wayne Kramer] fall under,Wayne Kramer,Harrison Ford,Action|Drama|Comedy,0,0.7738750752626912,0.6940362118861115,0.7954690313810566,0.8783783783783784,1.0,10,10,10268,15302,20,0.279835390946502,
22,random_walk,who are the actors in the movies written by [Chris Chibnall],Chris Chibnall,Debtocracy,Håvard Lilleheie|Sondre Sørheim|Berte Rommetveit,0,0.4714519232255254,0.5270573241264677,0.28952871533890473,0.691566265060241,0.6,10,6,4624,4952,8,0.20645161290322583,
22,greedy,who are the actors in the movies written by [Chris Chibnall],Chris Chibnall,The Muppet Movie,Håvard Lilleheie|Sondre Sørheim|Berte Rommetveit,0,0.4843842587060256,0.45494091917622415,0.2896977792375207,0.9047619047619048,0.7,10,7,4624,4952,8,0.14571948998178505,
22,bfs,who are the actors in the movies written by [Chris Chibnall],Chris Chibnall,Vegar Hoel,Håvard Lilleheie|Sondre Sørheim|Berte Rommetveit,1,0.5531991314602475,0.5365637760979994,0.4003982791453832,0.8412698412698413,1.0,10,10,4624,4952,8,0.13502109704641355,
23,random_walk,what are the movies that have the same actor of [Elvis on Tour],Elvis on Tour,Deanna Durbin,Jailhouse Rock|King Creole|Roustabout,0,0.6488006092547034,0.7452298990919439,0.4400409008375871,0.8317460317460319,0.7,10,7,3586,5676,37,0.4143610013175232,
23,greedy,what are the movies that have the same actor of [Elvis on Tour],Elvis on Tour,Carmen,Jailhouse Rock|King Creole|Roustabout,0,0.865416084614338,0.930617492190366,0.7740330916779594,0.894736842105263,1.0,10,10,3586,5676,37,0.7018970189701895,
23,bfs,what are the movies that have the same actor of [Elvis on Tour],Elvis on Tour,Viva Las Vegas,Jailhouse Rock|King Creole|Roustabout,1,0.666276937863354,0.5033054060494927,0.6699752827947816,0.9682539682539683,1.0,10,10,3586,5676,37,0.16399205257527136,
24,llm_react,when did the films written by [Robert Dunn] release,Robert Dunn,Heartbreakers,2001,0,0.4020552819693145,6.69590545381499e-05,0.9664479337551755,1.0,1.0,2,2,4267,4501,7,0.0,
24,random_walk,when did the films written by [Robert Dunn] release,Robert Dunn,Infamous,2001,0,0.2184703865943451,0.0002008771636144497,0.28908288414967587,0.9156626506024096,0.6,10,6,4267,4501,7,0.0,
24,greedy,when did the films written by [Robert Dunn] release,Robert Dunn,Comedy,2001,0,0.5807427314307935,0.6885838515180437,0.29308968344307595,0.9266666666666666,0.7,10,7,4267,4501,7,0.3333333333333333,
24,bfs,when did the films written by [Robert Dunn] release,Robert Dunn,Jennifer Love Hewitt,2001,0,0.35839864264855503,0.00033479527269074947,0.7777428136532893,1.0,1.0,10,10,4267,4501,7,0.0,
25,random_walk,when did the movies directed by [Wilfred Jackson] release,Wilfred Jackson,Son of the Pink Panther,1997|1940|2002,0,0.22335822599777244,0.00013051909307875895,0.29361402401378534,0.9444444444444444,0.7,10,7,3352,4302,16,0.0,
25,greedy,when did the movies directed by [Wilfred Jackson] release,Wilfred Jackson,Fantasy,1997|1940|2002,0,0.8170201078081682,0.9231958218500168,0.6577537489166418,0.8888888888888888,1.0,10,10,3352,4302,16,0.7754137115839244,
25,bfs,when did the movies directed by [Wilfred Jackson] release,Wilfred Jackson,prince,1997|1940|2002,0,0.41276388701845257,0.16631414093445535,0.5508311197727964,0.7714285714285715,1.0,10,10,3352,4302,16,0.02640264026402639,
26,random_walk,the movies starred by [Ned Beatty] were directed by who,Ned Beatty,Blast,Michael Hoffman|David Anspaugh|Ronald Neame,0,0.5902231566507401,0.6658763094645301,0.37031047097528624,0.838095238095238,0.7,10,7,12582,28262,22,0.29810298102981037,
26,greedy,the movies starred by [Ned Beatty] were directed by who,Ned Beatty,national film registry,Michael Hoffman|David Anspaugh|Ronald Neame,0,0.7831860467122086,0.9424324777145634,0.5079841740694502,0.9777777777777777,1.0,10,10,12582,28262,22,0.8148148148148151,
26,bfs,the movies starred by [Ned Beatty] were directed by who,Ned Beatty,Gray Lady Down,Michael Hoffman|David Anspaugh|Ronald Neame,0,0.9150474225081248,0.954581581191023,0.827662866417039,0.9789473684210526,1.0,10,10,12582,28262,22,1.0,
27,llm_react,which person directed the films acted by [Jane Cowl],Jane Cowl,Mitchell Leisen,Wesley Ruggles|Mitchell Leisen,1,0.3428707469752613,3.950539248607436e-05,0.7130676241153071,1.0,0.75,4,3,4467,4779,17,0.0,
27,random_walk,which person directed the films acted by [Jane Cowl],Jane Cowl,Martha,Wesley Ruggles|Mitchell Leisen,0,0.48329733166991773,0.4658682808605886,0.28458846354749645,0.8870912220309811,0.6,10,6,4467,4779,17,0.1789473684210527,
27,greedy,which person directed the films acted by [Jane Cowl],Jane Cowl,If I Had a Million,Wesley Ruggles|Mitchell Leisen,0,0.6146759474412166,0.7709211115676263,0.3080662902061781,0.9104308390022676,0.9,10,9,4467,4779,17,0.3975806451612905,
27,bfs,which person directed the films acted by [Jane Cowl],Jane Cowl,1932,Wesley Ruggles|Mitchell Leisen,0,0.7739275274686207,0.7493248330563727,0.7457792094249148,0.8554216867469879,1.0,10,10,4467,4779,17,0.3224932249322493,
28,random_walk,who are the actors of the director [Pascal Bourdiaux],Pascal Bourdiaux,The Chambermaid on the Titanic,Franck Dubosc|Kev Adams,0,0.48386576281820676,0.5169173801816218,0.285383000535156,0.7817555938037866,0.6,10,6,4794,5294,9,0.19999999999999998,
28,greedy,who are the actors of the director [Pascal Bourdiaux],Pascal Bourdiaux,Romance,Franck Dubosc|Kev Adams,0,0.6530006985940292,0.8890743058452695,0.30368014283237443,0.9066582117945468,0.8,10,8,4794,5294,9,1.0,
28,bfs,who are the actors of the director [Pascal Bourdiaux],Pascal Bourdiaux,Madea's Family Reunion,Franck Dubosc|Kev Adams,0,0.5734775446003665,0.6589264286419622,0.30342562430718206,0.9199999999999999,1.0,10,10,4794,5294,9,0.256198347107438,
29,random_walk,what languages are the movies written by [Garon Tsuchiya] in,Garon Tsuchiya,"The Good, the Bad and the Ugly",Korean,0,0.48610269504357856,0.4551045116530631,0.29335372024073714,0.9047619047619048,0.7,10,7,2480,2818,8,0.14571948998178505,
29,greedy,what languages are the movies written by [Garon Tsuchiya] in,Garon Tsuchiya,2013,Korean,0,0.6832472682163658,0.8754536290322581,0.44120247385166556,0.7733039161610591,0.9,10,9,2480,2818,8,1.0,
29,bfs,what languages are the movies written by [Garon Tsuchiya] in,Garon Tsuchiya,Sharlto Copley,Korean,0,0.6253530187133852,0.3741312257714666,0.8203121471148614,0.8400000000000001,1.0,10,10,2480,2818,8,0.07061266874350983,
30,random_walk,who co-directed films with [Alastair Fothergill],Alastair Fothergill,Hell's Kitchen,Mark Linfield|Keith Scholey|Andy Byatt,0,0.684310365127057,0.7518040260921786,0.4775313736518537,0.9104308390022675,0.9,10,9,6517,8290,14,0.3643122676579925,
30,greedy,who co-directed films with [Alastair Fothergill],Alastair Fothergill,The Notebook,Mark Linfield|Keith Scholey|Andy Byatt,0,0.6983098668342902,0.9012628499129409,0.40033947293059713,0.8795180722891566,1.0,10,10,6517,8290,14,0.691358024691358,
30,bfs,who co-directed films with [Alastair Fothergill],Alastair Fothergill,Mark Linfield,Mark Linfield|Keith Scholey|Andy Byatt,1,0.6517516549063223,0.5570262480913278,0.6140012961476203,0.8799999999999999,1.0,10,10,6517,8290,14,0.1848816029143897,
31,random_walk,the movies written by [Peter Askin] were directed by who,Peter Askin,Hocus Pocus,Douglas McGrath,0,0.5642279086172941,0.5189039474455927,0.4248429249896618,0.8827067669172933,0.8,10,8,5023,5444,9,0.18367346938775508,
31,greedy,the movies written by [Peter Askin] were directed by who,Peter Askin,Company Man,Douglas McGrath,0,0.7414825599506809,0.8538630102830582,0.5087382168584227,0.9357418643132929,0.9,10,9,5023,5444,9,0.625,
31,bfs,the movies written by [Peter Askin] were directed by who,Peter Askin,Documentary,Douglas McGrath,0,0.6036653310334714,0.671919185529365,0.4094673890117434,0.8108108108108107,1.0,10,10,5023,5444,9,0.23076923076923078,
32,random_walk,which films share the screenwriter with [The Blue Room],The Blue Room,Hervé Mimran,On Tour,0,0.6815063558647022,0.7632870256912904,0.5362470412942135,0.772765246449457,0.8,10,8,5468,11420,29,0.4160948222083593,
32,greedy,which films share the screenwriter with [The Blue Room],The Blue Room,Sabrina,On Tour,0,0.8143177898638236,0.9035819590382659,0.6235126095281988,0.9666666666666667,1.0,10,10,5468,11420,29,0.6261190100052657,
32,bfs,which films share the screenwriter with [The Blue Room],The Blue Room,In Order of Disappearance,On Tour,0,0.8030562739134106,0.8263175922002526,0.7022457331780607,0.9156626506024097,1.0,10,10,5468,11420,29,0.46716232961586135,
33,random_walk,who are the actors of the screenwriter [Martin Flavin],Martin Flavin,Rio Bravo,Robert Montgomery|Phillips Holmes|Chester Morris,0,0.22832551120389832,0.0011025358324145535,0.3131447336554567,0.9368421052631579,0.8,10,8,907,965,8,0.0,
33,greedy,who are the actors of the screenwriter [Martin Flavin],Martin Flavin,Regeneration,Robert Montgomery|Phillips Holmes|Chester Morris,0,0.7365767929524701,0.7633504541353999,0.5780183585016303,0.9421768707482993,0.9,10,9,907,965,8,0.4000000000000001,
33,bfs,who are the actors of the screenwriter [Martin Flavin],Martin Flavin,george w. hill,Robert Montgomery|Phillips Holmes|Chester Morris,0,0.7063396791687533,0.6437781743099102,0.6672962959531479,0.873015873015873,1.0,10,10,907,965,8,0.2184557438794727,
